"1","left_000001_rgb.png",0
"2","left_000002_rgb.png",0
"3","left_000003_rgb.png",0
"4","left_000029_rgb.png",0
"5","left_000039_rgb.png",0
"6","left_000040_rgb.png",0
"7","left_000043_rgb.png",0
"8","left_000044_rgb.png",0
"9","left_000045_rgb.png",0
"10","left_000049_rgb.png",0
"11","left_000050_rgb.png",0
"12","left_000051_rgb.png",0
"13","left_000052_rgb.png",0
"14","left_000057_rgb.png",0
"15","left_000059_rgb.png",0
"16","left_000060_rgb.png",0
"17","left_000061_rgb.png",0
"18","left_000064_rgb.png",0
"19","left_000066_rgb.png",0
"20","left_000067_rgb.png",0
"21","left_000068_rgb.png",0
"22","left_000071_rgb.png",0
"23","left_000072_rgb.png",0
"24","left_000073_rgb.png",0
"25","left_000074_rgb.png",0
"26","left_000075_rgb.png",0
"27","left_000076_rgb.png",0
"28","left_000077_rgb.png",0
"29","left_000078_rgb.png",0
"30","left_000079_rgb.png",0
"31","left_000080_rgb.png",0
"32","left_000081_rgb.png",0
"33","left_000082_rgb.png",0
"34","left_000083_rgb.png",0
"35","left_000084_rgb.png",0
"36","left_000085_rgb.png",0
"37","left_000086_rgb.png",0
"38","left_000087_rgb.png",0
"39","left_000088_rgb.png",0
"40","left_000089_rgb.png",0
"41","left_000090_rgb.png",0
"42","left_000091_rgb.png",0
"43","left_000092_rgb.png",0
"44","left_000093_rgb.png",0
"45","left_000094_rgb.png",0
"46","left_000095_rgb.png",0
"47","left_000096_rgb.png",0
"48","left_000097_rgb.png",0
"49","left_000098_rgb.png",0
"50","left_000099_rgb.png",0
"51","left_000100_rgb.png",0
"52","left_000101_rgb.png",0
"53","left_000102_rgb.png",0
"54","left_000103_rgb.png",0
"55","left_000104_rgb.png",0
"56","left_000105_rgb.png",0
"57","left_000106_rgb.png",0
"58","left_000107_rgb.png",0
"59","left_000108_rgb.png",0
"60","left_000109_rgb.png",0
"61","left_000110_rgb.png",0
"62","left_000111_rgb.png",0
"63","left_000112_rgb.png",0
